root,cell,scheme,budget,length,mode,seed,model,checkpoint,primary_mse,generator_grid_mse,generator_reference_mse,bound_violation,energy_monotone,stress_mse,training_seconds,epochs,selected_epoch,privileged
wave1-euler,euler-b4-L4-teacher-s161803-B,euler,4,4,teacher,161803,B,best_one_step,0.00850356226408523,0.03667905104016126,0.04085780594582317,0.0,0.8147321428571428,0.011856977666645317,1.8357810825109482,400,40,False
wave1-euler,euler-b4-L4-teacher-s161803-B,euler,4,4,teacher,161803,B,best_rollout,0.004352979527732403,0.017278911894617024,0.017737350086460255,0.0,0.9266183035714286,0.005198149054284862,1.8357810825109482,400,400,False
wave1-euler,euler-b4-L4-teacher-s161803-B,euler,4,4,teacher,161803,B,epoch120,0.005300659931685552,0.0205006914454958,0.020477253247137832,0.0,0.9188058035714286,0.00625197299966962,1.8357810825109482,400,120,False
wave1-euler,euler-b4-L4-teacher-s271828-A,euler,4,4,teacher,271828,A,final,0.006330492163107456,0.0263242032378912,0.028405679389834404,0.0,0.8791852678571429,0.0085191702960528,1.8538262248039246,400,400,False
wave1-euler,euler-b4-L4-teacher-s271828-A,euler,4,4,teacher,271828,A,best_one_step,0.008796354019718186,0.03661723434925079,0.03986842557787895,0.0,0.8231026785714286,0.012253951048556425,1.8538262248039246,400,60,False
wave1-euler,euler-b4-L4-teacher-s271828-A,euler,4,4,teacher,271828,A,best_rollout,0.006330492163107456,0.0263242032378912,0.028405679389834404,0.0,0.8791852678571429,0.0085191702960528,1.8538262248039246,400,400,False
wave1-euler,euler-b4-L4-teacher-s271828-A,euler,4,4,teacher,271828,A,epoch120,0.007195543874127269,0.02843889780342579,0.029671445488929752,0.0,0.8724888392857143,0.009436136008657661,1.8538262248039246,400,120,False
wave1-euler,euler-b4-L4-teacher-s271828-B,euler,4,4,teacher,271828,B,final,0.00655063117716059,0.028205697761793304,0.03086658672522406,0.0,0.8680245535714286,0.009046798788371202,1.8310471139848232,400,400,False
wave1-euler,euler-b4-L4-teacher-s271828-B,euler,4,4,teacher,271828,B,best_one_step,0.008998054900642115,0.03732191948540922,0.040768208687748005,0.0,0.8247767857142857,0.012527634417807559,1.8310471139848232,400,60,False
wave1-euler,euler-b4-L4-teacher-s271828-B,euler,4,4,teacher,271828,B,best_rollout,0.00655063117716059,0.028205697761793304,0.03086658672522406,0.0,0.8680245535714286,0.009046798788371202,1.8310471139848232,400,400,False
wave1-euler,euler-b4-L4-teacher-s271828-B,euler,4,4,teacher,271828,B,epoch120,0.007008811887293626,0.029312286523359772,0.03078045343332321,0.0,0.8688616071428572,0.009485013811470523,1.8310471139848232,400,120,False
wave1-euler,euler-b4-L4-teacher-s31415-A,euler,4,4,teacher,31415,A,final,0.004152178890241458,0.014755099080502982,0.014710739254951475,0.0,0.9458705357142857,0.004570607235953403,1.8515807576477528,400,400,False
wave1-euler,euler-b4-L4-teacher-s31415-A,euler,4,4,teacher,31415,A,best_one_step,0.010360051299394317,0.043918266892433167,0.050349339842796326,0.0,0.7784598214285714,0.014469733421650434,1.8515807576477528,400,30,False
wave1-euler,euler-b4-L4-teacher-s31415-A,euler,4,4,teacher,31415,A,best_rollout,0.004152178890241458,0.014755099080502982,0.014710739254951475,0.0,0.9458705357142857,0.004570607235953403,1.8515807576477528,400,400,False
wave1-euler,euler-b4-L4-teacher-s31415-A,euler,4,4,teacher,31415,A,epoch120,0.004957713834944814,0.018206281587481492,0.017699081450700756,0.0,0.9341517857142857,0.005568831111647123,1.8515807576477528,400,120,False
wave1-euler,euler-b4-L4-teacher-s31415-B,euler,4,4,teacher,31415,B,final,0.003731703805884413,0.013884676756706385,0.01416393662755541,0.0,0.9467075892857143,0.004206284284501627,1.845222782343626,400,400,False
wave1-euler,euler-b4-L4-teacher-s31415-B,euler,4,4,teacher,31415,B,best_one_step,0.005198903320624506,0.02130687878762118,0.02212354796090117,0.0,0.9059709821428571,0.006505059218877,1.845222782343626,400,80,False
wave1-euler,euler-b4-L4-teacher-s31415-B,euler,4,4,teacher,31415,B,best_rollout,0.003731703805884413,0.013884676756706385,0.01416393662755541,0.0,0.9467075892857143,0.004206284284501627,1.845222782343626,400,400,False
wave1-euler,euler-b4-L4-teacher-s31415-B,euler,4,4,teacher,31415,B,epoch120,0.0046992314312687,0.017928837168215035,0.017882478184941375,0.0,0.9319196428571429,0.005425362975022795,1.845222782343626,400,120,False
wave1-euler,euler-b4-L4-unroll-s161803-A,euler,4,4,unroll,161803,A,final,0.005261500650524671,0.023681305348873135,0.02610389888286591,0.0,0.8722098214285714,0.007241348597665294,7.034310232847929,400,400,False
wave1-euler,euler-b4-L4-unroll-s161803-A,euler,4,4,unroll,161803,A,best_one_step,0.005261500650524671,0.023681305348873135,0.02610389888286591,0.0,0.8722098214285714,0.007241348597665294,7.034310232847929,400,400,False
wave1-euler,euler-b4-L4-unroll-s161803-A,euler,4,4,unroll,161803,A,best_rollout,0.005261500650524671,0.023681305348873135,0.02610389888286591,0.0,0.8722098214285714,0.007241348597665294,7.034310232847929,400,400,False
wave1-euler,euler-b4-L4-unroll-s161803-A,euler,4,4,unroll,161803,A,epoch120,0.006474623059418357,0.0289203766733408,0.03117750212550164,0.0,0.8560267857142857,0.009011048615773556,7.034310232847929,400,120,False
wave1-euler,euler-b4-L4-unroll-s161803-B,euler,4,4,unroll,161803,B,final,0.005281264742824498,0.023694472161948026,0.026246729427699823,0.0,0.8719308035714286,0.007254162312215555,6.832986939698458,400,400,False
wave1-euler,euler-b4-L4-unroll-s161803-B,euler,4,4,unroll,161803,B,best_one_step,0.005281264742824498,0.023694472161948026,0.026246729427699823,0.0,0.8719308035714286,0.007254162312215555,6.832986939698458,400,400,False
